frequency,pdr
11,-66.4
12,-64.0
13,-62.9
14,-61.0
15,-61.0
16,-59.4
17,-59.3
18,-59.8
19,-61.0
20,-62.8
21,-64.0
22,-64.5
23,-65.3
24,-64.3
25,-63.9
26,-64.0
