frequency,pdr
11,-55.0
12,-52.0
13,-52.8888888889
14,-58.0
15,-62.2
16,-71.9
17,-61.0
18,-58.4
19,-52.0
20,-58.0
21,-54.7
22,-74.3333333333
23,-72.2222222222
24,-61.0
25,-56.8
26,-52.1
