frequency,pdr
11,-63.2
12,-58.0
13,-58.0
14,-60.5
15,-55.6
16,-55.8
17,-60.8
18,-69.7
19,-67.9
20,-66.2
21,-71.4
22,-65.7
23,-58.0
24,-55.0
25,-59.8
26,-63.4
