frequency,pdr
11,-82.7
12,-84.1
13,-86.0
14,-88.6
15,-89.2
16,-90.0
17,-91.0
18,-89.9
19,-90.2
20,-90.0
21,-91.0
22,-90.6666666667
23,-89.625
24,-91.0
25,-91.0
26,-91.0
