frequency,pdr
11,-61.0
12,-61.0
13,-62.4
14,-64.0
15,-64.0
16,-64.0
17,-64.0
18,-64.0
19,-66.2
20,-68.3
21,-70.0
22,-70.0
23,-68.6
24,-70.0
25,-70.0
26,-70.0
