frequency,pdr
11,-89.1
12,-91.0
13,-85.0
14,-81.8
15,-79.4
16,-79.0
17,-79.6666666667
18,-82.0
19,-85.0
20,-82.3
21,-79.0
22,-78.0
23,-78.1
24,-77.0
25,-76.3
26,-77.8
