frequency,pdr
11,-69.2
12,-63.7777777778
13,-58.0
14,-64.1111111111
15,-61.0
16,-58.1
17,-62.2
18,-73.6
19,-65.6
20,-64.0
21,-71.7
22,-67.0
23,-71.2
24,-65.5555555556
25,-67.0
26,-66.4
