frequency,pdr
11,-46.0
12,-44.9
13,-43.0
14,-43.0
15,-47.2
16,-53.1
17,-52.0
18,-59.8
19,-52.0
20,-65.8
21,-45.1
22,-50.0
23,-46.0
24,-43.2
25,-43.0
26,-43.1
