frequency,pdr
11,-51.5
12,-61.5555555556
13,-55.6
14,-46.7
15,-52.8
16,-55.6
17,-58.0
18,-61.0
19,-52.0
20,-52.1
21,-52.1
22,-60.9
23,-58.9
24,-47.7
25,-51.7
26,-53.7
