frequency,pdr
11,-58.1
12,-64.7777777778
13,-62.3333333333
14,-72.7777777778
15,-63.1
16,-57.0
17,-62.0
18,-62.0
19,-61.1
20,-64.9
21,-60.1
22,-59.0
23,-65.6
24,-74.6
25,-72.375
26,-78.7
