frequency,pdr
11,-61.0
12,-64.0
13,-70.8
14,-66.9
15,-67.0
16,-65.0
17,-64.0
18,-61.0
19,-58.0
20,-58.0
21,-58.0
22,-61.0
23,-65.8
24,-64.0
25,-61.0
26,-59.0
