frequency,pdr
11,-45.2
12,-44.9
13,-43.5
14,-42.2
15,-41.0
16,-40.0
17,-40.8
18,-43.0
19,-43.0
20,-43.0
21,-43.0
22,-41.0
23,-40.0
24,-41.1
25,-43.0
26,-44.0
