frequency,pdr
11,-49.0
12,-49.0
13,-51.3
14,-52.0
15,-47.3
16,-46.0
17,-47.2
18,-49.0
19,-49.7
20,-49.0
21,-48.3
22,-49.0
23,-49.0
24,-46.2
25,-46.0
26,-46.0
