frequency,pdr
11,-48.9
12,-49.0
13,-47.0
14,-47.9
15,-49.0
16,-48.1
17,-48.9
18,-52.0
19,-54.7
20,-49.1
21,-47.0
22,-48.9
23,-52.0
24,-58.0
25,-58.9
26,-56.8
