frequency,pdr
11,-43.0
12,-44.3
13,-43.0
14,-45.0
15,-49.0
16,-52.0
17,-52.0
18,-53.0
19,-58.0
20,-52.0
21,-47.9
22,-49.1
23,-47.7
24,-43.3
25,-43.0
26,-43.0
