frequency,pdr
11,-55.0
12,-61.0
13,-67.0
14,-66.8888888889
15,-56.0
16,-55.0
17,-53.7
18,-57.7
19,-54.0
20,-55.4
21,-61.0
22,-62.0
23,-55.0
24,-55.0
25,-53.9
26,-53.2
