frequency,pdr
11,-44.6
12,-46.0
13,-54.0
14,-51.6
15,-61.6
16,-55.0
17,-53.9
18,-54.3
19,-52.0
20,-50.8
21,-54.8
22,-59.6
23,-53.7
24,-56.4
25,-46.9
26,-45.2
