frequency,pdr
11,-64.0
12,-57.5555555556
13,-68.5555555556
14,-73.5
15,-64.5
16,-69.5
17,-60.9
18,-59.6
19,-55.0
20,-59.0
21,-59.9
22,-61.9
23,-64.5
24,-61.0
25,-59.0
26,-55.1
