frequency,pdr
11,-82.8888888889
12,-80.7777777778
13,-84.8888888889
14,-84.8888888889
15,-85.6
16,-91.0
18,-91.0
19,-91.0
20,-91.0
21,-91.0
22,-89.75
23,-89.1
24,-88.8888888889
25,-87.7
26,-91.0
