frequency,pdr
11,-59.3
12,-55.0
13,-52.0
14,-52.0
15,-50.0
16,-52.0
17,-58.0
18,-63.5
19,-61.0
20,-57.4
21,-56.3
22,-59.3
23,-68.9
24,-66.9
25,-61.0
26,-62.0
