frequency,pdr
11,-61.0
12,-58.0
13,-55.0
14,-55.0
15,-55.0
16,-56.6
17,-60.6
18,-64.0
19,-64.0
20,-66.2
21,-67.0
22,-67.0
23,-65.5
24,-67.0
25,-64.7
26,-64.0
