frequency,pdr
11,-79.0
12,-78.0
13,-76.0
14,-76.0
15,-76.0
16,-73.0
17,-70.0
18,-70.0
19,-70.0
20,-70.1
21,-71.0
22,-71.2
23,-71.0
24,-71.0
25,-72.0
26,-73.0
