frequency,pdr
11,-70.0
12,-70.0
13,-70.0
14,-72.9
15,-74.2
16,-74.0
17,-73.0
18,-72.0
19,-71.5
20,-73.0
21,-73.0
22,-73.4
23,-75.7
24,-73.8
25,-78.2
26,-76.0
