frequency,pdr
11,-48.8
12,-49.0
13,-52.0
14,-52.0
15,-52.0
16,-55.0
17,-55.0
18,-58.0
19,-67.4
20,-77.4
21,-70.7
22,-64.0
23,-64.0
24,-72.0
25,-68.9
26,-66.7
