frequency,pdr
11,-43.8
12,-44.7
13,-44.2
14,-43.0
15,-43.0
16,-43.0
17,-43.0
18,-43.0
19,-45.1
20,-44.0
21,-43.0
22,-44.1
23,-46.0
24,-46.0
25,-46.0
26,-46.1
