frequency,pdr
11,-46.0
12,-43.2
13,-46.0
14,-43.0
15,-43.0
16,-46.0
17,-49.0
18,-52.6
19,-46.0
20,-46.0
21,-46.0
22,-46.0
23,-48.9
24,-49.0
25,-49.4
26,-43.1
