frequency,pdr
11,-56.0
12,-62.5555555556
13,-71.0
14,-59.0
15,-64.6
16,-68.1
17,-67.0
18,-56.2
19,-68.9
20,-64.1
21,-73.9
22,-64.0
23,-64.4
24,-76.9
25,-68.0
26,-73.4
