frequency,pdr
11,-49.1
12,-52.8
13,-48.4
14,-49.0
15,-54.9
16,-59.7
17,-49.9
18,-52.6
19,-63.4
20,-60.3
21,-48.5
22,-52.0
23,-57.9
24,-62.3
25,-54.8
26,-52.0
