frequency,pdr
11,-46.0
12,-47.2
13,-52.6
14,-56.5
15,-49.1
16,-56.5
17,-49.8
18,-52.0
19,-55.5
20,-55.8
21,-49.0
22,-51.6
23,-61.7
24,-56.0
25,-53.0
26,-53.1
