frequency,pdr
11,-83.8
12,-80.2
13,-79.0
14,-79.0
15,-79.0
16,-79.0
17,-79.1
18,-79.5
19,-81.6
20,-82.4
21,-85.0
22,-85.2857142857
23,-84.8
24,-83.0
25,-82.0
26,-81.0
