frequency,pdr
11,-88.7
12,-84.9
13,-82.0
14,-80.0
15,-80.6
16,-81.6
17,-82.1
18,-83.3333333333
19,-85.7
20,-87.1
21,-88.0
23,-86.5
24,-87.0
25,-88.7
26,-88.9
