frequency,pdr
11,-76.0
12,-77.2857142857
13,-79.0
14,-79.1
15,-82.3
16,-85.1
17,-82.8333333333
18,-80.0
19,-79.0
20,-79.0
21,-79.0
22,-79.0
23,-79.0
24,-81.8
25,-82.0
26,-83.1
