frequency,pdr
11,-67.4
12,-68.1
13,-68.6
14,-70.0
15,-70.1
16,-73.1
17,-78.125
18,-84.625
19,-80.3
20,-76.0
21,-76.0
22,-75.6
23,-76.1
24,-79.0
25,-81.8
26,-85.8
