frequency,pdr
11,-64.0
12,-64.0
13,-64.0
14,-66.0
15,-67.0
16,-67.0
17,-68.2
18,-67.8
19,-67.0
20,-67.0
21,-67.0
22,-70.0
23,-70.0
24,-70.0
25,-70.0
26,-68.8
