frequency,pdr
11,-69.7
12,-61.0
13,-61.0
14,-55.0
15,-54.2
16,-55.0
17,-55.5
18,-58.7
19,-65.9
20,-63.1
21,-60.3
22,-58.0
23,-58.0
24,-57.3
25,-55.2
26,-55.0
