frequency,pdr
14,-91.0
15,-91.0
16,-90.2
17,-91.0
18,-89.6
19,-89.3
20,-90.0
21,-90.1
22,-90.3333333333
23,-91.0
24,-91.0
25,-91.0
26,-91.0
