frequency,pdr
11,-52.0
12,-48.4
13,-45.2
14,-46.0
15,-56.0
16,-56.8
17,-65.8
18,-55.0
19,-55.0
20,-49.0
21,-55.0
22,-60.1
23,-63.9
24,-64.0
25,-59.2
26,-61.8
