frequency,pdr
11,-51.6
12,-62.1
13,-55.1
14,-57.3
15,-53.0
16,-52.0
17,-55.0
18,-52.0
19,-55.0
20,-58.7
21,-60.7
22,-55.0
23,-54.0
24,-55.0
25,-54.1
26,-59.8
