frequency,pdr
11,-58.2
12,-58.0
13,-61.0
14,-64.0
15,-67.0
16,-69.0
17,-67.0
18,-67.0
19,-66.7
20,-66.9
21,-67.0
22,-70.0
23,-73.0
24,-76.0
25,-76.0
26,-74.7
