frequency,pdr
11,-54.5
12,-48.1
13,-49.0
14,-49.0
15,-49.8
16,-51.0
17,-55.6
18,-59.0
19,-54.8
20,-52.0
21,-51.4
22,-51.6
23,-52.8
24,-51.1
25,-59.4
26,-54.4
