frequency,pdr
11,-50.5
12,-49.0
13,-54.7
14,-51.5
15,-55.0
16,-55.0
17,-59.9
18,-61.3
19,-53.2
20,-47.0
21,-46.0
22,-52.3
23,-46.0
24,-52.0
25,-46.4
26,-59.2
