frequency,pdr
11,-82.0
12,-85.0
13,-86.4444444444
14,-87.4285714286
15,-90.8
16,-91.0
17,-91.0
18,-90.4
19,-90.9
20,-90.9
21,-89.7
24,-88.5
25,-85.0
26,-84.2
