frequency,pdr
11,-54.6
12,-54.3
13,-56.8
14,-49.0
15,-46.5
16,-55.8
17,-52.8
18,-50.0
19,-52.2
20,-50.3
21,-53.5
22,-54.8
23,-55.0
24,-61.0
25,-52.5
26,-46.0
