frequency,pdr
11,-82.4
12,-80.8
13,-80.0
14,-81.8
15,-83.7
16,-85.0
17,-85.0
18,-85.2222222222
19,-88.2
20,-90.0
21,-87.0
22,-84.0
23,-82.5
24,-82.2
25,-84.6
26,-89.0
