frequency,pdr
11,-43.0
12,-40.0
13,-43.6
14,-43.4
15,-42.1
16,-43.0
17,-38.6
18,-47.3
19,-58.3
20,-50.9
21,-45.7
22,-43.0
23,-43.0
24,-43.0
25,-39.4
26,-43.0
