frequency,pdr
11,-78.9
12,-74.0
13,-72.7
14,-74.0909090909
15,-76.0
16,-73.0
17,-70.2
18,-71.0
19,-73.0
20,-73.0
21,-76.0
22,-77.2
23,-80.9
24,-82.0
25,-84.9
26,-80.9
