frequency,pdr
11,-60.0
12,-68.0
13,-67.0
14,-67.0
15,-62.6
16,-70.6
17,-67.0
18,-61.0
19,-72.5
20,-65.5
21,-64.0
22,-67.0
23,-67.0
24,-67.0
25,-64.5
26,-64.0
