frequency,pdr
11,-55.0
12,-53.1
13,-57.8888888889
14,-60.4
15,-62.5
16,-61.0
17,-58.1
18,-64.1
19,-60.4
20,-60.9
21,-69.1
22,-55.4
23,-58.8
24,-61.0
25,-60.9
26,-67.0
