frequency,pdr
11,-89.0
12,-90.8888888889
13,-91.0
14,-91.0
15,-91.0
17,-89.0
18,-88.0
19,-86.3
20,-88.5
21,-91.0
24,-91.0
25,-91.0
26,-91.0
