frequency,pdr
11,-49.5
12,-50.1
13,-47.7
14,-47.0
15,-46.0
16,-43.0
17,-52.7
18,-63.1
19,-44.3
20,-46.0
21,-44.1
22,-49.0
23,-50.7
24,-51.7
25,-59.3333333333
26,-55.0
