frequency,pdr
11,-61.0
12,-61.0
13,-62.0
14,-63.6
15,-67.0
16,-67.1
17,-67.4
18,-62.5
19,-63.75
20,-67.0
21,-70.4
22,-68.7
23,-74.9
24,-64.0
25,-61.0
26,-58.0
