frequency,pdr
11,-58.1
12,-55.1
13,-60.6
14,-58.0
15,-58.0
16,-61.0
17,-63.9
18,-59.5
19,-57.4
20,-67.0
21,-73.8
22,-69.5
23,-67.0
24,-61.0
25,-58.6
26,-64.0
