frequency,pdr
11,-67.2
12,-67.0
13,-67.0
14,-67.0
15,-70.0
16,-71.0
17,-70.8
18,-70.0
19,-69.0
20,-69.8
21,-70.0
22,-73.0
23,-73.0
24,-74.0
25,-75.0
26,-74.5
