frequency,pdr
11,-58.0
12,-58.8
13,-59.1
14,-58.1
15,-58.0
16,-58.0
17,-61.0
18,-62.6
19,-64.3
20,-67.0
21,-66.2
22,-63.8
23,-62.0
24,-61.0
25,-61.0
26,-61.0
