frequency,pdr
11,-44.6
12,-48.9
13,-46.8
14,-43.0
15,-50.3
16,-50.1
17,-43.0
18,-48.8
19,-43.0
20,-43.0
21,-46.0
22,-50.6
23,-55.0
24,-63.9
25,-49.0
26,-53.9
