frequency,pdr
11,-55.6
12,-49.9
13,-61.8888888889
14,-61.7
15,-58.8
16,-53.2
17,-55.0
18,-52.0
19,-64.0
20,-55.0
21,-52.4545454545
22,-47.9
23,-52.0
24,-54.3
25,-54.0
26,-55.0
