frequency,pdr
11,-55.0
12,-62.3
13,-55.1111111111
14,-57.8
15,-60.1
16,-71.8
17,-67.0
18,-63.5
19,-61.0
20,-59.1
21,-64.3
22,-59.6
23,-61.0
24,-66.9
25,-67.0
26,-56.5
