frequency,pdr
12,-90.5
13,-88.8333333333
14,-88.9
15,-89.0
16,-90.0
17,-91.0
18,-91.0
19,-91.0
20,-91.0
21,-91.0
23,-91.0
24,-91.0
25,-91.0
26,-90.6
