frequency,pdr
11,-64.4
12,-65.0
13,-62.4
14,-61.0
15,-61.1
16,-64.0
17,-66.5
18,-70.0
19,-73.0
20,-70.0
21,-68.2
22,-70.0
23,-75.8
24,-80.0909090909
25,-79.4
26,-79.0
