frequency,pdr
11,-73.0
12,-79.0
13,-85.0
14,-82.0
15,-79.1
16,-79.0
17,-79.0
18,-76.0
19,-73.0
20,-72.8
21,-71.1
22,-72.7
23,-74.9
24,-76.0
25,-73.0
26,-73.5
