frequency,pdr
11,-65.9
12,-67.0
13,-67.0
14,-67.0
15,-65.6
16,-65.0
17,-65.0
18,-65.8
19,-67.0
20,-67.0
21,-69.5
22,-70.0
23,-70.5
24,-73.0
25,-76.0
26,-79.0
