frequency,pdr
11,-55.9
12,-57.5
13,-55.0
14,-62.8888888889
15,-67.0
16,-64.8888888889
17,-67.1
18,-67.0
19,-67.0
20,-61.1
21,-53.0
22,-52.0
23,-58.0
24,-64.0
25,-59.2
26,-59.5
