frequency,pdr
11,-88.4
12,-89.9
13,-90.3
14,-91.0
15,-91.0
16,-91.0
17,-91.0
18,-88.2
19,-85.1
20,-83.8
21,-82.0
22,-80.0
23,-79.3333333333
24,-79.2
25,-80.5
26,-82.0
