frequency,pdr
11,-52.3
12,-49.0
13,-51.9
14,-55.0
15,-51.9
16,-55.0
17,-68.0
18,-56.9
19,-53.1
20,-56.2
21,-58.1
22,-52.0
23,-50.7
24,-52.9
25,-52.0
26,-55.0
